review_id,booking_id,review_date,rating_score,sentiment_label,complaint_category,review_source,created_at
RV002175,BK104207,2025-07-29,4.6,Positive,,Agoda,2025-07-29 12:00:00
RV002176,BK104208,2025-07-28,4.3,Neutral,,Post-stay survey,2025-07-28 12:00:00
RV002177,BK104209,2025-07-30,4.1,Neutral,Elevator wait,Booking.com,2025-07-30 12:00:00
RV002178,BK104210,2025-08-01,4.6,Positive,,Post-stay survey,2025-08-01 12:00:00
RV002179,BK104211,2025-07-29,4.1,Neutral,,Booking.com,2025-07-29 12:00:00
RV002180,BK104217,2025-08-01,4.0,Neutral,Breakfast queue,Post-stay survey,2025-08-01 12:00:00
RV002181,BK104219,2025-07-31,4.2,Neutral,Room view expectation,Agoda,2025-07-31 12:00:00
RV002182,BK104220,2025-07-30,4.2,Neutral,Breakfast queue,Booking.com,2025-07-30 12:00:00
RV002183,BK104228,2025-07-27,4.3,Neutral,,Other OTA,2025-07-27 12:00:00
RV002184,BK104231,2025-08-01,4.2,Neutral,,Agoda,2025-08-01 12:00:00
RV002185,BK104234,2025-07-28,4.8,Positive,,Post-stay survey,2025-07-28 12:00:00
RV002186,BK104236,2025-07-30,4.6,Positive,,Booking.com,2025-07-30 12:00:00
RV002187,BK104238,2025-07-27,4.7,Positive,,Booking.com,2025-07-27 12:00:00
RV002188,BK104240,2025-07-25,4.4,Neutral,Room view expectation,Post-stay survey,2025-07-25 12:00:00
RV002189,BK104241,2025-07-26,4.1,Neutral,Room view expectation,Post-stay survey,2025-07-26 12:00:00
RV002190,BK104242,2025-07-29,4.3,Neutral,Room view expectation,Booking.com,2025-07-29 12:00:00
RV002191,BK104243,2025-07-25,4.5,Positive,,Agoda,2025-07-25 12:00:00
RV002192,BK104245,2025-07-31,4.1,Neutral,Breakfast queue,Booking.com,2025-07-31 12:00:00
RV002193,BK104246,2025-07-31,4.5,Positive,,Agoda,2025-07-31 12:00:00
RV002194,BK104248,2025-08-02,4.2,Neutral,,Agoda,2025-08-02 12:00:00
RV002195,BK104250,2025-08-01,4.5,Positive,,Agoda,2025-08-01 12:00:00
RV002196,BK104251,2025-08-01,4.4,Neutral,,Agoda,2025-08-01 12:00:00
RV002197,BK104253,2025-07-30,4.5,Positive,,Post-stay survey,2025-07-30 12:00:00
RV002198,BK104254,2025-08-01,4.4,Neutral,,Post-stay survey,2025-08-01 12:00:00
RV002199,BK104255,2025-07-26,4.1,Neutral,Room view expectation,Traveloka,2025-07-26 12:00:00
RV002200,BK104260,2025-07-31,4.7,Positive,,Post-stay survey,2025-07-31 12:00:00
RV002201,BK104261,2025-07-30,3.9,Negative,OTA price mismatch,Traveloka,2025-07-30 12:00:00
RV002202,BK104262,2025-08-02,4.7,Positive,,Post-stay survey,2025-08-02 12:00:00
RV002203,BK104266,2025-07-30,4.1,Neutral,Breakfast queue,Booking.com,2025-07-30 12:00:00
RV002204,BK104270,2025-08-01,4.7,Positive,,Booking.com,2025-08-01 12:00:00
RV002205,BK104271,2025-08-01,4.7,Positive,,Traveloka,2025-08-01 12:00:00
RV002206,BK104272,2025-08-02,4.2,Neutral,Breakfast queue,Booking.com,2025-08-02 12:00:00
RV002207,BK104275,2025-07-29,3.4,Negative,OTA price mismatch,Booking.com,2025-07-29 12:00:00
RV002208,BK104276,2025-07-28,4.7,Positive,,Agoda,2025-07-28 12:00:00
RV002209,BK104281,2025-07-31,4.2,Neutral,,Booking.com,2025-07-31 12:00:00
RV002210,BK104282,2025-07-31,4.3,Neutral,Breakfast queue,Post-stay survey,2025-07-31 12:00:00
RV002211,BK104284,2025-07-30,4.9,Positive,,Post-stay survey,2025-07-30 12:00:00
RV002212,BK104285,2025-08-02,4.0,Neutral,Elevator wait,Post-stay survey,2025-08-02 12:00:00
RV002213,BK104287,2025-07-28,4.2,Neutral,Elevator wait,Agoda,2025-07-28 12:00:00
RV002214,BK104288,2025-07-27,4.6,Positive,,Traveloka,2025-07-27 12:00:00
RV002215,BK104291,2025-07-26,4.2,Neutral,,Booking.com,2025-07-26 12:00:00
RV002216,BK104292,2025-07-31,4.7,Positive,,Post-stay survey,2025-07-31 12:00:00
RV002217,BK104294,2025-07-29,4.6,Positive,,Agoda,2025-07-29 12:00:00
RV002218,BK104296,2025-07-26,4.5,Positive,,Post-stay survey,2025-07-26 12:00:00
RV002219,BK104297,2025-07-31,4.2,Neutral,Elevator wait,Other OTA,2025-07-31 12:00:00
RV002220,BK104298,2025-07-28,4.2,Neutral,Elevator wait,Post-stay survey,2025-07-28 12:00:00
RV002221,BK104300,2025-07-26,4.6,Positive,,Booking.com,2025-07-26 12:00:00
RV002222,BK104303,2025-08-01,4.6,Positive,,Booking.com,2025-08-01 12:00:00
RV002223,BK104304,2025-07-31,4.7,Positive,,Booking.com,2025-07-31 12:00:00
RV002224,BK104305,2025-07-26,5.0,Positive,,Traveloka,2025-07-26 12:00:00
RV002225,BK104306,2025-08-02,4.7,Positive,,Booking.com,2025-08-02 12:00:00
RV002226,BK104307,2025-07-30,4.3,Neutral,,Traveloka,2025-07-30 12:00:00
RV002227,BK104308,2025-08-03,5.0,Positive,,Agoda,2025-08-03 12:00:00
RV002228,BK104309,2025-07-28,4.4,Neutral,Elevator wait,Traveloka,2025-07-28 12:00:00
RV002229,BK104312,2025-07-31,4.7,Positive,,Traveloka,2025-07-31 12:00:00
RV002230,BK104313,2025-07-31,4.7,Positive,,Post-stay survey,2025-07-31 12:00:00
RV002231,BK104314,2025-07-27,4.7,Positive,,Agoda,2025-07-27 12:00:00
RV002232,BK104316,2025-08-01,4.2,Neutral,,Traveloka,2025-08-01 12:00:00
RV002233,BK104317,2025-07-26,3.9,Negative,OTA price mismatch,Booking.com,2025-07-26 12:00:00
RV002234,BK104321,2025-07-27,4.2,Neutral,Breakfast queue,Traveloka,2025-07-27 12:00:00
RV002235,BK104323,2025-07-30,4.7,Positive,,Agoda,2025-07-30 12:00:00
RV002236,BK104324,2025-08-05,4.6,Positive,,Booking.com,2025-08-05 12:00:00
RV002237,BK104327,2025-07-27,4.5,Positive,,Booking.com,2025-07-27 12:00:00
RV002238,BK104330,2025-07-27,4.3,Neutral,Breakfast queue,Booking.com,2025-07-27 12:00:00
RV002239,BK104331,2025-07-30,4.5,Positive,,Booking.com,2025-07-30 12:00:00
RV002240,BK104332,2025-07-26,4.3,Neutral,,Traveloka,2025-07-26 12:00:00
RV002241,BK104334,2025-08-02,4.7,Positive,,Traveloka,2025-08-02 12:00:00
RV002242,BK104336,2025-08-01,4.4,Neutral,Elevator wait,Traveloka,2025-08-01 12:00:00
RV002243,BK104337,2025-07-27,4.8,Positive,,Agoda,2025-07-27 12:00:00
RV002244,BK104339,2025-08-03,4.6,Positive,,Post-stay survey,2025-08-03 12:00:00
RV002245,BK104340,2025-07-29,4.5,Positive,,Traveloka,2025-07-29 12:00:00
RV002246,BK104341,2025-08-05,4.1,Neutral,Elevator wait,Post-stay survey,2025-08-05 12:00:00
RV002247,BK104342,2025-07-26,4.4,Neutral,,Agoda,2025-07-26 12:00:00
RV002248,BK104345,2025-07-30,4.5,Positive,,Post-stay survey,2025-07-30 12:00:00
RV002249,BK104346,2025-08-02,3.8,Negative,OTA price mismatch,Other OTA,2025-08-02 12:00:00
RV002250,BK104348,2025-08-03,4.0,Neutral,Room view expectation,Booking.com,2025-08-03 12:00:00
RV002251,BK104350,2025-07-30,4.5,Positive,,Post-stay survey,2025-07-30 12:00:00
RV002252,BK104351,2025-08-04,4.4,Neutral,,Booking.com,2025-08-04 12:00:00
RV002253,BK104352,2025-07-31,4.1,Neutral,Room view expectation,Agoda,2025-07-31 12:00:00
RV002254,BK104353,2025-07-27,4.6,Positive,,Traveloka,2025-07-27 12:00:00
RV002255,BK104355,2025-08-03,4.5,Positive,,Traveloka,2025-08-03 12:00:00
RV002256,BK104357,2025-07-28,4.6,Positive,,Agoda,2025-07-28 12:00:00
RV002257,BK104360,2025-07-28,4.7,Positive,,Agoda,2025-07-28 12:00:00
RV002258,BK104361,2025-07-28,5.0,Positive,,Other OTA,2025-07-28 12:00:00
RV002259,BK104362,2025-07-28,4.2,Neutral,Elevator wait,Booking.com,2025-07-28 12:00:00
RV002260,BK104364,2025-07-28,4.4,Neutral,Room view expectation,Other OTA,2025-07-28 12:00:00
RV002261,BK104365,2025-07-30,4.2,Neutral,,Booking.com,2025-07-30 12:00:00
RV002262,BK104367,2025-07-31,4.2,Neutral,Elevator wait,Booking.com,2025-07-31 12:00:00
RV002263,BK104368,2025-07-31,4.6,Positive,,Agoda,2025-07-31 12:00:00
RV002264,BK104370,2025-08-01,4.0,Neutral,Room view expectation,Other OTA,2025-08-01 12:00:00
RV002265,BK104371,2025-07-27,5.0,Positive,,Post-stay survey,2025-07-27 12:00:00
RV002266,BK104373,2025-07-28,4.1,Neutral,,Other OTA,2025-07-28 12:00:00
RV002267,BK104374,2025-07-27,4.7,Positive,,Post-stay survey,2025-07-27 12:00:00
RV002268,BK104375,2025-07-26,4.6,Positive,,Agoda,2025-07-26 12:00:00
RV002269,BK104376,2025-08-01,4.5,Positive,,Post-stay survey,2025-08-01 12:00:00
RV002270,BK104384,2025-08-01,4.5,Positive,,Agoda,2025-08-01 12:00:00
RV002271,BK104389,2025-07-28,4.8,Positive,,Other OTA,2025-07-28 12:00:00
RV002272,BK104391,2025-07-27,4.2,Neutral,Room view expectation,Traveloka,2025-07-27 12:00:00
RV002273,BK104397,2025-08-01,4.4,Neutral,Breakfast queue,Booking.com,2025-08-01 12:00:00
RV002274,BK104398,2025-08-03,4.5,Positive,,Booking.com,2025-08-03 12:00:00
RV002275,BK104403,2025-08-02,4.5,Positive,,Other OTA,2025-08-02 12:00:00
RV002276,BK104404,2025-07-27,4.6,Positive,,Booking.com,2025-07-27 12:00:00
RV002277,BK104407,2025-08-01,4.6,Positive,,Booking.com,2025-08-01 12:00:00
RV002278,BK104408,2025-07-27,4.1,Neutral,Room view expectation,Booking.com,2025-07-27 12:00:00
RV002279,BK104413,2025-08-03,4.2,Neutral,Elevator wait,Post-stay survey,2025-08-03 12:00:00
RV002280,BK104415,2025-08-01,4.3,Neutral,Room view expectation,Booking.com,2025-08-01 12:00:00
RV002281,BK104416,2025-08-03,4.7,Positive,,Agoda,2025-08-03 12:00:00
RV002282,BK104417,2025-08-02,5.0,Positive,,Booking.com,2025-08-02 12:00:00
RV002283,BK104418,2025-07-31,4.2,Neutral,Room view expectation,Traveloka,2025-07-31 12:00:00
RV002284,BK104421,2025-08-02,3.9,Negative,Room cleaning delay,Agoda,2025-08-02 12:00:00
RV002285,BK104424,2025-07-31,4.2,Neutral,Elevator wait,Post-stay survey,2025-07-31 12:00:00
RV002286,BK104425,2025-08-01,3.9,Negative,Air-conditioner issue,Other OTA,2025-08-01 12:00:00
RV002287,BK104426,2025-07-28,4.2,Neutral,Room view expectation,Agoda,2025-07-28 12:00:00
RV002288,BK104427,2025-08-02,4.5,Positive,,Agoda,2025-08-02 12:00:00
RV002289,BK104432,2025-07-31,4.4,Neutral,,Post-stay survey,2025-07-31 12:00:00
RV002290,BK104434,2025-07-29,3.8,Negative,Room cleaning delay,Booking.com,2025-07-29 12:00:00
RV002291,BK104435,2025-07-29,3.9,Negative,OTA price mismatch,Post-stay survey,2025-07-29 12:00:00
RV002292,BK104438,2025-07-29,4.5,Positive,,Traveloka,2025-07-29 12:00:00
RV002293,BK104440,2025-08-02,4.0,Neutral,Room view expectation,Agoda,2025-08-02 12:00:00
RV002294,BK104442,2025-08-03,4.7,Positive,,Post-stay survey,2025-08-03 12:00:00
RV002295,BK104443,2025-07-27,4.1,Neutral,,Booking.com,2025-07-27 12:00:00
RV002296,BK104444,2025-07-31,4.0,Neutral,Room view expectation,Agoda,2025-07-31 12:00:00
RV002297,BK104448,2025-08-01,4.3,Neutral,Elevator wait,Traveloka,2025-08-01 12:00:00
RV002298,BK104449,2025-07-29,4.6,Positive,,Post-stay survey,2025-07-29 12:00:00
RV002299,BK104454,2025-07-31,4.6,Positive,,Agoda,2025-07-31 12:00:00
RV002300,BK104458,2025-07-30,4.0,Neutral,,Post-stay survey,2025-07-30 12:00:00
RV002301,BK104460,2025-07-30,4.6,Positive,,Booking.com,2025-07-30 12:00:00
RV002302,BK104461,2025-07-29,4.2,Neutral,Breakfast queue,Post-stay survey,2025-07-29 12:00:00
RV002303,BK104464,2025-07-31,4.4,Neutral,Breakfast queue,Post-stay survey,2025-07-31 12:00:00
RV002304,BK104466,2025-08-02,4.9,Positive,,Booking.com,2025-08-02 12:00:00
RV002305,BK104467,2025-08-01,4.1,Neutral,Elevator wait,Traveloka,2025-08-01 12:00:00
RV002306,BK104468,2025-07-28,4.6,Positive,,Booking.com,2025-07-28 12:00:00
RV002307,BK104469,2025-08-02,4.1,Neutral,Room view expectation,Post-stay survey,2025-08-02 12:00:00
RV002308,BK104470,2025-08-02,4.8,Positive,,Booking.com,2025-08-02 12:00:00
RV002309,BK104473,2025-08-02,4.3,Neutral,Breakfast queue,Agoda,2025-08-02 12:00:00
RV002310,BK104475,2025-08-02,4.1,Neutral,Breakfast queue,Agoda,2025-08-02 12:00:00
RV002311,BK104476,2025-07-29,4.5,Positive,,Agoda,2025-07-29 12:00:00
RV002312,BK104477,2025-08-04,4.3,Neutral,Breakfast queue,Post-stay survey,2025-08-04 12:00:00
RV002313,BK104478,2025-07-31,4.2,Neutral,Elevator wait,Post-stay survey,2025-07-31 12:00:00
RV002314,BK104479,2025-07-30,4.1,Neutral,Elevator wait,Post-stay survey,2025-07-30 12:00:00
RV002315,BK104481,2025-07-31,4.3,Neutral,Elevator wait,Agoda,2025-07-31 12:00:00
RV002316,BK104483,2025-07-31,4.2,Neutral,Elevator wait,Agoda,2025-07-31 12:00:00
RV002317,BK104484,2025-08-03,4.3,Neutral,Elevator wait,Post-stay survey,2025-08-03 12:00:00
RV002318,BK104485,2025-08-02,4.5,Positive,,Traveloka,2025-08-02 12:00:00
RV002319,BK104487,2025-07-31,3.9,Negative,Room cleaning delay,Booking.com,2025-07-31 12:00:00
RV002320,BK104490,2025-08-02,4.3,Neutral,,Booking.com,2025-08-02 12:00:00
RV002321,BK104492,2025-08-05,4.3,Neutral,Elevator wait,Agoda,2025-08-05 12:00:00
RV002322,BK104493,2025-08-01,4.7,Positive,,Post-stay survey,2025-08-01 12:00:00
RV002323,BK104495,2025-07-30,4.2,Neutral,,Booking.com,2025-07-30 12:00:00
RV002324,BK104502,2025-07-28,4.7,Positive,,Post-stay survey,2025-07-28 12:00:00
RV002325,BK104504,2025-08-04,4.7,Positive,,Post-stay survey,2025-08-04 12:00:00
RV002326,BK104507,2025-07-31,3.4,Negative,OTA price mismatch,Traveloka,2025-07-31 12:00:00
RV002327,BK104508,2025-08-02,4.4,Neutral,,Post-stay survey,2025-08-02 12:00:00
RV002328,BK104509,2025-07-30,4.4,Neutral,Room view expectation,Booking.com,2025-07-30 12:00:00
RV002329,BK104511,2025-08-03,4.4,Neutral,,Post-stay survey,2025-08-03 12:00:00
RV002330,BK104512,2025-08-02,4.4,Neutral,,Booking.com,2025-08-02 12:00:00
RV002331,BK104513,2025-08-02,4.3,Neutral,Elevator wait,Agoda,2025-08-02 12:00:00
RV002332,BK104514,2025-08-04,4.0,Neutral,Breakfast queue,Booking.com,2025-08-04 12:00:00
RV002333,BK104515,2025-08-05,3.6,Negative,Room cleaning delay,Booking.com,2025-08-05 12:00:00
RV002334,BK104516,2025-08-03,4.9,Positive,,Post-stay survey,2025-08-03 12:00:00
RV002335,BK104518,2025-08-03,4.2,Neutral,Elevator wait,Agoda,2025-08-03 12:00:00
RV002336,BK104519,2025-07-30,4.6,Positive,,Post-stay survey,2025-07-30 12:00:00
RV002337,BK104520,2025-08-03,4.2,Neutral,Breakfast queue,Traveloka,2025-08-03 12:00:00
RV002338,BK104524,2025-08-03,4.3,Neutral,Room view expectation,Booking.com,2025-08-03 12:00:00
RV002339,BK104525,2025-08-03,5.0,Positive,,Agoda,2025-08-03 12:00:00
RV002340,BK104528,2025-07-31,4.2,Neutral,Room view expectation,Other OTA,2025-07-31 12:00:00
RV002341,BK104532,2025-08-03,4.7,Positive,,Agoda,2025-08-03 12:00:00
RV002342,BK104535,2025-07-31,4.5,Positive,,Post-stay survey,2025-07-31 12:00:00
RV002343,BK104536,2025-08-01,3.8,Negative,Room cleaning delay,Agoda,2025-08-01 12:00:00
RV002344,BK104537,2025-07-29,4.2,Neutral,Room view expectation,Post-stay survey,2025-07-29 12:00:00
RV002345,BK104539,2025-07-31,4.0,Neutral,Elevator wait,Booking.com,2025-07-31 12:00:00
RV002346,BK104540,2025-08-05,4.3,Neutral,Elevator wait,Post-stay survey,2025-08-05 12:00:00
RV002347,BK104541,2025-08-04,4.7,Positive,,Traveloka,2025-08-04 12:00:00
RV002348,BK104544,2025-08-01,4.4,Neutral,Room view expectation,Post-stay survey,2025-08-01 12:00:00
RV002349,BK104547,2025-08-03,4.2,Neutral,Breakfast queue,Agoda,2025-08-03 12:00:00
RV002350,BK104549,2025-08-02,4.1,Neutral,Elevator wait,Traveloka,2025-08-02 12:00:00
RV002351,BK104550,2025-08-03,4.0,Neutral,,Agoda,2025-08-03 12:00:00
RV002352,BK104552,2025-07-29,4.9,Positive,,Agoda,2025-07-29 12:00:00
RV002353,BK104554,2025-08-04,3.7,Negative,Room cleaning delay,Booking.com,2025-08-04 12:00:00
RV002354,BK104558,2025-08-03,3.8,Negative,Air-conditioner issue,Agoda,2025-08-03 12:00:00
RV002355,BK104559,2025-07-31,4.2,Neutral,Breakfast queue,Other OTA,2025-07-31 12:00:00
RV002356,BK104560,2025-08-04,4.8,Positive,,Traveloka,2025-08-04 12:00:00
RV002357,BK104561,2025-07-31,4.4,Neutral,Elevator wait,Booking.com,2025-07-31 12:00:00
RV002358,BK104562,2025-08-01,3.9,Negative,Noise,Booking.com,2025-08-01 12:00:00
RV002359,BK104563,2025-08-04,4.6,Positive,,Booking.com,2025-08-04 12:00:00
RV002360,BK104565,2025-08-03,3.8,Negative,Check-in waiting time,Booking.com,2025-08-03 12:00:00
RV002361,BK104567,2025-07-30,4.9,Positive,,Post-stay survey,2025-07-30 12:00:00
RV002362,BK104568,2025-07-31,4.3,Neutral,Breakfast queue,Post-stay survey,2025-07-31 12:00:00
RV002363,BK104570,2025-08-01,4.5,Positive,,Booking.com,2025-08-01 12:00:00
RV002364,BK104571,2025-07-28,3.9,Negative,OTA price mismatch,Booking.com,2025-07-28 12:00:00
RV002365,BK104573,2025-08-01,4.9,Positive,,Post-stay survey,2025-08-01 12:00:00
RV002366,BK104574,2025-08-03,4.3,Neutral,Elevator wait,Agoda,2025-08-03 12:00:00
RV002367,BK104575,2025-08-06,4.4,Neutral,Room view expectation,Post-stay survey,2025-08-06 12:00:00
RV002368,BK104576,2025-07-29,4.4,Neutral,,Traveloka,2025-07-29 12:00:00
RV002369,BK104577,2025-08-01,4.2,Neutral,Breakfast queue,Booking.com,2025-08-01 12:00:00
RV002370,BK104578,2025-08-02,4.4,Neutral,Elevator wait,Post-stay survey,2025-08-02 12:00:00
RV002371,BK104581,2025-07-31,4.7,Positive,,Booking.com,2025-07-31 12:00:00
RV002372,BK104582,2025-07-31,4.9,Positive,,Post-stay survey,2025-07-31 12:00:00
RV002373,BK104584,2025-08-02,3.9,Negative,Room cleaning delay,Booking.com,2025-08-02 12:00:00
RV002374,BK104586,2025-08-03,4.1,Neutral,,Traveloka,2025-08-03 12:00:00
RV002375,BK104587,2025-07-30,4.1,Neutral,Breakfast queue,Booking.com,2025-07-30 12:00:00
RV002376,BK104589,2025-07-31,5.0,Positive,,Post-stay survey,2025-07-31 12:00:00
RV002377,BK104590,2025-08-02,4.1,Neutral,,Agoda,2025-08-02 12:00:00
RV002378,BK104591,2025-08-03,4.9,Positive,,Agoda,2025-08-03 12:00:00
RV002379,BK104593,2025-07-30,4.6,Positive,,Booking.com,2025-07-30 12:00:00
RV002380,BK104594,2025-08-04,4.4,Neutral,Breakfast queue,Traveloka,2025-08-04 12:00:00
RV002381,BK104595,2025-07-29,4.3,Neutral,Room view expectation,Booking.com,2025-07-29 12:00:00
RV002382,BK104599,2025-08-04,4.1,Neutral,Breakfast queue,Traveloka,2025-08-04 12:00:00
RV002383,BK104600,2025-08-03,3.9,Negative,Air-conditioner issue,Agoda,2025-08-03 12:00:00
RV002384,BK104601,2025-07-31,4.3,Neutral,,Traveloka,2025-07-31 12:00:00
RV002385,BK104603,2025-08-04,4.4,Neutral,,Booking.com,2025-08-04 12:00:00
RV002386,BK104605,2025-08-02,4.8,Positive,,Agoda,2025-08-02 12:00:00
RV002387,BK104606,2025-07-31,4.3,Neutral,Breakfast queue,Post-stay survey,2025-07-31 12:00:00
RV002388,BK104608,2025-08-03,5.0,Positive,,Post-stay survey,2025-08-03 12:00:00
RV002389,BK104610,2025-08-01,3.9,Negative,OTA price mismatch,Post-stay survey,2025-08-01 12:00:00
RV002390,BK104611,2025-08-01,4.6,Positive,,Agoda,2025-08-01 12:00:00
RV002391,BK104612,2025-07-30,4.3,Neutral,,Booking.com,2025-07-30 12:00:00
RV002392,BK104617,2025-08-04,4.1,Neutral,Elevator wait,Agoda,2025-08-04 12:00:00
RV002393,BK104621,2025-08-09,4.7,Positive,,Booking.com,2025-08-09 12:00:00
RV002394,BK104624,2025-08-03,4.4,Neutral,,Post-stay survey,2025-08-03 12:00:00
RV002395,BK104626,2025-08-02,4.9,Positive,,Post-stay survey,2025-08-02 12:00:00
RV002396,BK104627,2025-07-31,4.4,Neutral,Elevator wait,Agoda,2025-07-31 12:00:00
RV002397,BK104629,2025-08-04,4.2,Neutral,Room view expectation,Post-stay survey,2025-08-04 12:00:00
RV002398,BK104630,2025-08-06,4.7,Positive,,Post-stay survey,2025-08-06 12:00:00
RV002399,BK104631,2025-08-05,4.2,Neutral,Room view expectation,Booking.com,2025-08-05 12:00:00
RV002400,BK104634,2025-08-04,4.9,Positive,,Booking.com,2025-08-04 12:00:00
RV002401,BK104635,2025-08-04,4.1,Neutral,Room view expectation,Agoda,2025-08-04 12:00:00
RV002402,BK104636,2025-08-01,4.3,Neutral,,Booking.com,2025-08-01 12:00:00
RV002403,BK104637,2025-07-31,4.9,Positive,,Post-stay survey,2025-07-31 12:00:00
RV002404,BK104639,2025-08-03,4.6,Positive,,Agoda,2025-08-03 12:00:00
RV002405,BK104640,2025-08-04,4.7,Positive,,Booking.com,2025-08-04 12:00:00
RV002406,BK104642,2025-08-05,4.9,Positive,,Post-stay survey,2025-08-05 12:00:00
RV002407,BK104644,2025-08-04,4.5,Positive,,Post-stay survey,2025-08-04 12:00:00
RV002408,BK104646,2025-08-05,4.0,Neutral,Breakfast queue,Booking.com,2025-08-05 12:00:00
RV002409,BK104647,2025-08-05,4.7,Positive,,Agoda,2025-08-05 12:00:00
RV002410,BK104648,2025-07-31,4.7,Positive,,Booking.com,2025-07-31 12:00:00
RV002411,BK104651,2025-08-03,4.3,Neutral,Room view expectation,Booking.com,2025-08-03 12:00:00
RV002412,BK104653,2025-08-05,4.5,Positive,,Traveloka,2025-08-05 12:00:00
RV002413,BK104654,2025-08-02,4.6,Positive,,Booking.com,2025-08-02 12:00:00
RV002414,BK104657,2025-08-03,4.6,Positive,,Agoda,2025-08-03 12:00:00
RV002415,BK104658,2025-08-01,4.5,Positive,,Post-stay survey,2025-08-01 12:00:00
RV002416,BK104659,2025-08-01,4.5,Positive,,Post-stay survey,2025-08-01 12:00:00
RV002417,BK104660,2025-08-05,4.4,Neutral,Room view expectation,Agoda,2025-08-05 12:00:00
RV002418,BK104662,2025-08-02,4.4,Neutral,Breakfast queue,Post-stay survey,2025-08-02 12:00:00
RV002419,BK104663,2025-08-05,4.8,Positive,,Booking.com,2025-08-05 12:00:00
RV002420,BK104664,2025-08-02,4.0,Neutral,Room view expectation,Booking.com,2025-08-02 12:00:00
RV002421,BK104666,2025-07-31,4.7,Positive,,Booking.com,2025-07-31 12:00:00
RV002422,BK104667,2025-08-05,4.6,Positive,,Post-stay survey,2025-08-05 12:00:00
RV002423,BK104669,2025-08-04,4.6,Positive,,Agoda,2025-08-04 12:00:00
RV002424,BK104670,2025-08-03,4.4,Neutral,,Post-stay survey,2025-08-03 12:00:00
RV002425,BK104674,2025-08-04,4.2,Neutral,,Agoda,2025-08-04 12:00:00
RV002426,BK104675,2025-08-03,4.5,Positive,,Booking.com,2025-08-03 12:00:00
RV002427,BK104676,2025-08-02,4.6,Positive,,Booking.com,2025-08-02 12:00:00
RV002428,BK104678,2025-07-31,4.4,Neutral,Breakfast queue,Booking.com,2025-07-31 12:00:00
RV002429,BK104679,2025-08-04,4.3,Neutral,Elevator wait,Traveloka,2025-08-04 12:00:00
RV002430,BK104681,2025-08-05,4.5,Positive,,Post-stay survey,2025-08-05 12:00:00
RV002431,BK104682,2025-08-06,4.3,Neutral,Elevator wait,Agoda,2025-08-06 12:00:00
RV002432,BK104683,2025-08-01,3.8,Negative,Room cleaning delay,Booking.com,2025-08-01 12:00:00
RV002433,BK104685,2025-08-04,4.7,Positive,,Agoda,2025-08-04 12:00:00
RV002434,BK104686,2025-08-03,5.0,Positive,,Traveloka,2025-08-03 12:00:00
RV002435,BK104689,2025-08-05,4.5,Positive,,Traveloka,2025-08-05 12:00:00
RV002436,BK104691,2025-08-05,4.9,Positive,,Post-stay survey,2025-08-05 12:00:00
RV002437,BK104692,2025-08-05,4.6,Positive,,Post-stay survey,2025-08-05 12:00:00
RV002438,BK104696,2025-08-08,4.9,Positive,,Agoda,2025-08-08 12:00:00
RV002439,BK104697,2025-08-04,4.3,Neutral,Breakfast queue,Traveloka,2025-08-04 12:00:00
RV002440,BK104699,2025-08-08,4.2,Neutral,Breakfast queue,Agoda,2025-08-08 12:00:00
RV002441,BK104700,2025-07-30,4.6,Positive,,Booking.com,2025-07-30 12:00:00
