booking_id,customer_id,booking_date,checkin_date,checkout_date,stay_nights,room_type_id,channel_id,segment_id,promotion_id,adults,children,lead_time_days,booking_status,cancellation_date,cancellation_reason,listed_room_revenue,gross_room_revenue,commission_amount,promotion_cost,breakfast_cost,housekeeping_cost,utilities_cost,room_amenity_cost,net_room_revenue,contribution_profit,payment_currency,created_at,updated_at
BK105238,C581310,2025-06-02,2025-08-03,2025-08-05,2,4,5,8,0,1,0,62,CONFIRMED,,,5150000,5150000,0,0,230000,374000,381000,210000,5150000,3955000,VND,2025-06-02 10:20:00,2025-06-02 10:15:00
BK105239,C564903,2025-07-03,2025-08-03,2025-08-07,4,5,1,7,2,2,0,31,CONFIRMED,,,13630000,12000000,2160000,1141000,920000,862000,863000,532000,9840000,5522000,VND,2025-07-03 10:46:00,2025-07-03 10:22:00
BK105240,C547192,2025-06-24,2025-08-03,2025-08-06,3,5,2,5,2,2,0,40,CONFIRMED,,,10380000,9140000,1828000,868000,690000,646500,661000,399000,7312000,4047500,VND,2025-06-24 10:41:00,2025-06-24 10:22:00
BK105241,C516452,2025-06-20,2025-08-03,2025-08-05,2,5,5,5,0,2,0,44,CONFIRMED,,,6910000,6910000,0,0,460000,431000,459000,266000,6910000,5294000,VND,2025-06-20 10:36:00,2025-06-20 10:55:00
BK105242,C536596,2025-06-15,2025-08-03,2025-08-05,2,5,2,2,3,2,0,49,CONFIRMED,,,6660000,6320000,1264000,340000,460000,431000,459000,266000,5056000,3100000,VND,2025-06-15 10:31:00,2025-06-15 10:46:00
BK105243,C519569,2025-06-23,2025-08-03,2025-08-05,2,5,5,2,0,2,0,41,CONFIRMED,,,6790000,6790000,0,0,460000,431000,459000,266000,6790000,5174000,VND,2025-06-23 10:32:00,2025-06-23 10:35:00
BK105244,C559614,2025-07-10,2025-08-03,2025-08-10,7,5,5,7,4,2,0,24,CONFIRMED,,,23140000,20820000,0,2320000,1610000,1508500,1524000,931000,20820000,12926500,VND,2025-07-10 10:23:00,2025-07-10 10:37:00
BK105245,C523202,2025-07-14,2025-08-03,2025-08-04,1,6,2,1,0,2,0,20,CONFIRMED,,,4830000,4830000,966000,0,230000,225000,270000,133000,3864000,3006000,VND,2025-07-14 10:38:00,2025-07-14 10:30:00
BK105246,C578220,2025-07-06,2025-08-03,2025-08-04,1,6,5,5,1,2,0,28,CONFIRMED,,,4550000,4190000,0,360000,230000,225000,270000,133000,4190000,2972000,VND,2025-07-06 10:18:00,2025-07-06 10:08:00
BK105247,C543890,2025-06-24,2025-08-03,2025-08-06,3,8,3,5,4,4,0,40,CONFIRMED,,,23460000,21120000,3168000,2340000,1380000,922500,895000,567000,17952000,11847500,VND,2025-06-24 10:10:00,2025-06-24 10:37:00
BK105248,C549334,2025-06-17,2025-08-04,2025-08-06,2,1,2,5,2,2,0,48,CONFIRMED,,,2830000,2490000,498000,238000,460000,366400,315600,216000,1992000,396000,VND,2025-06-17 10:36:00,2025-06-17 10:15:00
BK105249,C576793,2025-05-05,2025-08-04,2025-08-09,5,1,2,7,0,2,0,91,CONFIRMED,,,7440000,7440000,1488000,0,1150000,916000,789000,540000,5952000,2557000,VND,2025-05-05 10:06:00,2025-05-05 10:48:00
BK105250,C520787,2025-06-21,2025-08-04,2025-08-05,1,1,4,1,2,2,0,44,CONFIRMED,,,1500000,1320000,224400,126000,230000,183200,157800,108000,1095600,290600,VND,2025-06-21 10:54:00,2025-06-21 10:08:00
BK105251,C563689,2025-07-16,2025-08-04,2025-08-05,1,1,5,2,0,2,0,19,CONFIRMED,,,1470000,1470000,0,0,230000,183200,157800,108000,1470000,791000,VND,2025-07-16 10:28:00,2025-07-16 10:26:00
BK105252,C561851,2025-05-30,2025-08-04,2025-08-07,3,1,1,6,2,2,0,66,CONFIRMED,,,4320000,3810000,685800,357000,690000,549600,473400,324000,3124200,730200,VND,2025-05-30 10:06:00,2025-05-30 10:10:00
BK105253,C532610,2025-04-15,2025-08-04,2025-08-07,3,1,7,3,5,2,0,111,CONFIRMED,,,3860000,3590000,359000,270000,0,549600,473400,324000,3231000,1614000,VND,2025-04-15 10:30:00,2025-04-15 10:25:00
BK105254,C584260,2025-06-27,2025-08-04,2025-08-06,2,1,6,6,1,2,0,38,CONFIRMED,,,2830000,2610000,0,220000,460000,366400,315600,216000,2610000,1032000,VND,2025-06-27 10:14:00,2025-06-27 10:08:00
BK105255,C541639,2025-07-28,2025-08-04,2025-08-05,1,1,1,4,2,1,0,7,CONFIRMED,,,1570000,1380000,248400,133000,115000,183200,157800,80000,1131600,462600,VND,2025-07-28 10:34:00,2025-07-28 10:04:00
BK105256,C500388,2025-06-12,2025-08-04,2025-08-06,2,1,7,3,0,2,0,53,CONFIRMED,,,2540000,2540000,254000,0,0,366400,315600,216000,2286000,1388000,VND,2025-06-12 10:46:00,2025-06-12 10:19:00
BK105257,C560113,2025-06-14,2025-08-04,2025-08-05,1,1,1,1,2,2,0,51,CONFIRMED,,,1500000,1320000,237600,126000,230000,183200,157800,108000,1082400,277400,VND,2025-06-14 10:20:00,2025-06-14 10:25:00
BK105258,C568237,2025-06-24,2025-08-04,2025-08-06,2,1,7,9,5,2,0,41,CONFIRMED,,,2680000,2500000,250000,180000,0,366400,315600,216000,2250000,1172000,VND,2025-06-24 10:24:00,2025-06-24 10:02:00
BK105259,C502558,2025-06-25,2025-08-04,2025-08-07,3,1,1,5,0,2,0,40,CONFIRMED,,,4600000,4600000,828000,0,690000,549600,473400,324000,3772000,1735000,VND,2025-06-25 10:52:00,2025-06-25 10:26:00
BK105260,C526098,2025-06-27,2025-08-04,2025-08-06,2,1,5,5,1,2,0,38,CONFIRMED,,,2950000,2710000,0,240000,460000,366400,315600,216000,2710000,1112000,VND,2025-06-27 10:13:00,2025-06-27 10:05:00
BK105261,C543975,2025-07-08,2025-08-04,2025-08-06,2,1,5,8,1,1,0,27,CONFIRMED,,,3000000,2760000,0,240000,230000,366400,315600,160000,2760000,1448000,VND,2025-07-08 10:23:00,2025-07-08 10:57:00
BK105262,C508750,2025-07-06,2025-08-04,2025-08-07,3,1,1,6,0,2,0,29,CONFIRMED,,,4580000,4580000,824400,0,690000,549600,473400,324000,3755600,1718600,VND,2025-07-06 10:24:00,2025-07-06 10:28:00
BK105263,C510747,2025-06-27,2025-08-04,2025-08-05,1,1,5,1,0,2,0,38,CONFIRMED,,,1430000,1430000,0,0,230000,183200,157800,108000,1430000,751000,VND,2025-06-27 10:59:00,2025-06-27 10:02:00
BK105264,C541578,2025-05-13,2025-08-04,2025-08-07,3,1,3,7,2,2,0,83,CONFIRMED,,,4430000,3890000,583500,378000,690000,549600,473400,324000,3306500,891500,VND,2025-05-13 10:51:00,2025-05-13 10:43:00
BK105265,C522195,2025-06-20,2025-08-04,2025-08-09,5,1,6,7,0,2,0,45,CONFIRMED,,,7240000,7240000,0,0,1150000,916000,789000,540000,7240000,3845000,VND,2025-06-20 10:39:00,2025-06-20 10:37:00
BK105266,C512923,2025-04-13,2025-08-04,2025-08-06,2,2,3,9,0,2,0,113,CONFIRMED,,,3610000,3610000,541500,0,460000,374000,326000,216000,3068500,1692500,VND,2025-04-13 10:36:00,2025-04-13 10:21:00
BK105267,C516786,2025-06-18,2025-08-04,2025-08-07,3,2,7,9,4,2,0,47,CONFIRMED,,,4740000,4260000,426000,480000,0,561000,489000,324000,3834000,1980000,VND,2025-06-18 10:38:00,2025-06-18 10:30:00
BK105268,C565324,2025-06-17,2025-08-04,2025-08-07,3,2,1,5,2,2,0,48,CONFIRMED,,,5480000,4820000,867600,462000,690000,561000,489000,324000,3952400,1426400,VND,2025-06-17 10:29:00,2025-06-17 10:10:00
BK105269,C507403,2025-07-07,2025-08-04,2025-08-09,5,2,1,5,0,2,0,28,CONFIRMED,,,9570000,9570000,1722600,0,1150000,935000,815000,540000,7847400,4407400,VND,2025-07-07 10:55:00,2025-07-07 10:52:00
BK105270,C576798,2025-06-24,2025-08-04,2025-08-06,2,2,3,6,0,2,0,41,CONFIRMED,,,3790000,3790000,568500,0,460000,374000,326000,216000,3221500,1845500,VND,2025-06-24 10:59:00,2025-06-24 10:56:00
BK105271,C528095,2025-06-29,2025-08-04,2025-08-08,4,2,3,2,2,2,0,36,CONFIRMED,,,7490000,6590000,988500,630000,920000,748000,652000,432000,5601500,2219500,VND,2025-06-29 10:01:00,2025-06-29 10:09:00
BK105272,C535850,2025-06-22,2025-08-04,2025-08-06,2,2,3,6,0,2,0,43,CONFIRMED,,,3790000,3790000,568500,0,460000,374000,326000,216000,3221500,1845500,VND,2025-06-22 10:04:00,2025-06-22 10:32:00
BK105273,C567353,2025-07-26,2025-08-04,2025-08-06,2,2,1,2,2,2,0,9,CONFIRMED,,,3680000,3230000,581400,315000,460000,374000,326000,216000,2648600,957600,VND,2025-07-26 10:13:00,2025-07-26 10:30:00
BK105274,C548268,2025-07-23,2025-08-04,2025-08-07,3,2,1,4,4,1,0,12,CONFIRMED,,,5660000,5090000,916200,570000,345000,561000,489000,240000,4173800,1968800,VND,2025-07-23 10:22:00,2025-07-23 10:28:00
BK105275,C588388,2025-06-09,2025-08-04,2025-08-06,2,2,3,6,0,2,0,56,CONFIRMED,,,3560000,3560000,534000,0,460000,374000,326000,216000,3026000,1650000,VND,2025-06-09 10:41:00,2025-06-09 10:50:00
BK105276,C582505,2025-06-01,2025-08-04,2025-08-05,1,2,3,8,0,1,0,64,CONFIRMED,,,1720000,1720000,258000,0,115000,187000,163000,80000,1462000,917000,VND,2025-06-01 10:36:00,2025-06-01 10:04:00
BK105277,C587624,2025-06-01,2025-08-04,2025-08-06,2,2,3,5,0,2,0,64,CONFIRMED,,,3640000,3640000,546000,0,460000,374000,326000,216000,3094000,1718000,VND,2025-06-01 10:28:00,2025-06-01 10:45:00
BK105278,C544601,2025-06-14,2025-08-04,2025-08-07,3,2,7,3,0,2,0,51,CONFIRMED,,,4680000,4680000,468000,0,0,561000,489000,324000,4212000,2838000,VND,2025-06-14 10:51:00,2025-06-14 10:21:00
BK105279,C546706,2025-06-10,2025-08-04,2025-08-05,1,2,1,5,2,2,0,55,CONFIRMED,,,1720000,1520000,273600,140000,230000,187000,163000,108000,1246400,418400,VND,2025-06-10 10:17:00,2025-06-10 10:34:00
BK105280,C573980,2025-06-20,2025-08-04,2025-08-08,4,3,1,2,2,2,1,45,CONFIRMED,,,9260000,8160000,1468800,770000,1220000,763200,672800,544000,6691200,2721200,VND,2025-06-20 10:42:00,2025-06-20 10:37:00
BK105281,C553562,2025-07-22,2025-08-04,2025-08-07,3,3,6,3,1,3,0,13,CONFIRMED,,,6900000,6350000,0,550000,1035000,572400,504600,408000,6350000,3280000,VND,2025-07-22 10:05:00,2025-07-22 10:23:00
BK105282,C524314,2025-06-06,2025-08-04,2025-08-05,1,3,7,1,5,2,0,59,CONFIRMED,,,2040000,1900000,190000,140000,0,190800,168200,108000,1710000,1103000,VND,2025-06-06 10:58:00,2025-06-06 10:56:00
BK105283,C515121,2025-07-18,2025-08-04,2025-08-06,2,3,3,2,0,2,1,17,CONFIRMED,,,4850000,4850000,727500,0,610000,381600,336400,272000,4122500,2522500,VND,2025-07-18 10:47:00,2025-07-18 10:21:00
BK105284,C507818,2025-04-29,2025-08-04,2025-08-06,2,3,7,3,5,3,0,97,CONFIRMED,,,3940000,3670000,367000,270000,0,381600,336400,272000,3303000,2043000,VND,2025-04-29 10:06:00,2025-04-29 10:12:00
BK105285,C536425,2025-06-30,2025-08-04,2025-08-05,1,3,4,5,2,2,0,35,CONFIRMED,,,2430000,2140000,363800,203000,230000,190800,168200,108000,1776200,876200,VND,2025-06-30 10:18:00,2025-06-30 10:24:00
BK105286,C579518,2025-05-12,2025-08-04,2025-08-06,2,4,2,6,0,2,0,84,CONFIRMED,,,5070000,5070000,1014000,0,460000,374000,326000,266000,4056000,2630000,VND,2025-05-12 10:06:00,2025-05-12 10:56:00
BK105287,C512230,2025-07-27,2025-08-04,2025-08-05,1,4,2,4,2,1,0,8,CONFIRMED,,,2590000,2280000,456000,217000,115000,187000,163000,105000,1824000,1037000,VND,2025-07-27 10:22:00,2025-07-27 10:52:00
BK105288,C542605,2025-07-19,2025-08-04,2025-08-05,1,4,2,4,2,1,0,16,CONFIRMED,,,2570000,2260000,452000,217000,115000,187000,163000,105000,1808000,1021000,VND,2025-07-19 10:01:00,2025-07-19 10:16:00
BK105289,C525953,2025-07-09,2025-08-04,2025-08-05,1,4,1,2,2,2,0,26,CONFIRMED,,,2710000,2390000,430200,224000,230000,187000,163000,133000,1959800,1022800,VND,2025-07-09 10:27:00,2025-07-09 10:46:00
BK105290,C569060,2025-07-21,2025-08-04,2025-08-05,1,4,1,1,2,2,0,14,CONFIRMED,,,2580000,2270000,408600,217000,230000,187000,163000,133000,1861400,931400,VND,2025-07-21 10:57:00,2025-07-21 10:55:00
BK105291,C518151,2025-05-14,2025-08-04,2025-08-08,4,4,1,6,4,2,0,82,CONFIRMED,,,10140000,9130000,1643400,1010000,920000,748000,652000,532000,7486600,3624600,VND,2025-05-14 10:22:00,2025-05-14 10:11:00
BK105292,C503505,2025-06-24,2025-08-04,2025-08-07,3,4,2,8,0,1,0,41,CONFIRMED,,,7890000,7890000,1578000,0,345000,561000,489000,315000,6312000,4602000,VND,2025-06-24 10:43:00,2025-06-24 10:09:00
BK105293,C544638,2025-06-10,2025-08-04,2025-08-07,3,4,1,6,2,2,0,55,CONFIRMED,,,7410000,6530000,1175400,616000,690000,561000,489000,399000,5354600,2599600,VND,2025-06-10 10:01:00,2025-06-10 10:13:00
BK105294,C562889,2025-07-17,2025-08-04,2025-08-07,3,4,3,2,2,2,0,18,CONFIRMED,,,8000000,7030000,1054500,679000,690000,561000,489000,399000,5975500,3157500,VND,2025-07-17 10:01:00,2025-07-17 10:13:00
BK105295,C539813,2025-07-03,2025-08-04,2025-08-08,4,4,1,7,0,2,0,32,CONFIRMED,,,10460000,10460000,1882800,0,920000,748000,652000,532000,8577200,5725200,VND,2025-07-03 10:24:00,2025-07-03 10:44:00
BK105296,C564455,2025-07-03,2025-08-04,2025-08-06,2,5,1,2,0,2,0,32,CONFIRMED,,,6630000,6630000,1193400,0,460000,431000,404000,266000,5436600,3875600,VND,2025-07-03 10:42:00,2025-07-03 10:22:00
BK105297,C531259,2025-07-25,2025-08-04,2025-08-05,1,6,2,1,0,2,0,10,CONFIRMED,,,4390000,4390000,878000,0,230000,225000,215000,133000,3512000,2709000,VND,2025-07-25 10:11:00,2025-07-25 10:26:00
BK105298,C517052,2025-07-03,2025-08-04,2025-08-06,2,6,3,1,2,2,0,32,CONFIRMED,,,8570000,7540000,1131000,721000,460000,450000,430000,266000,6409000,4082000,VND,2025-07-03 10:59:00,2025-07-03 10:18:00
BK105299,C576523,2025-05-16,2025-08-04,2025-08-06,2,6,7,3,0,2,0,80,CONFIRMED,,,7190000,7190000,719000,0,460000,450000,430000,266000,6471000,4865000,VND,2025-05-16 10:46:00,2025-05-16 10:55:00
BK105300,C504203,2025-06-29,2025-08-04,2025-08-08,4,6,4,7,4,2,0,36,CONFIRMED,,,17050000,15340000,2607800,1710000,920000,900000,860000,532000,12732200,7810200,VND,2025-06-29 10:47:00,2025-06-29 10:17:00
BK105301,C517467,2025-07-19,2025-08-04,2025-08-05,1,7,5,1,0,2,0,16,CONFIRMED,,,4890000,4890000,0,0,230000,260000,215000,108000,4890000,4077000,VND,2025-07-19 10:00:00,2025-07-19 10:34:00
BK105302,C542830,2025-07-11,2025-08-04,2025-08-06,2,7,5,2,0,2,0,24,CONFIRMED,,,10180000,10180000,0,0,460000,520000,430000,216000,10180000,8554000,VND,2025-07-11 10:23:00,2025-07-11 10:28:00
BK105303,C544857,2025-07-23,2025-08-04,2025-08-06,2,7,5,4,0,1,0,12,CONFIRMED,,,10110000,10110000,0,0,230000,520000,430000,160000,10110000,8770000,VND,2025-07-23 10:25:00,2025-07-23 10:00:00
BK105304,C520866,2025-06-29,2025-08-04,2025-08-05,1,8,1,1,0,2,1,36,CONFIRMED,,,7340000,7340000,1321200,0,305000,307500,280000,161000,6018800,4965300,VND,2025-06-29 10:46:00,2025-06-29 10:44:00
BK105305,C518464,2025-07-15,2025-08-04,2025-08-06,2,9,1,2,0,6,0,20,CONFIRMED,,,20400000,20400000,3672000,0,1380000,653000,612000,490000,16728000,13593000,VND,2025-07-15 10:28:00,2025-07-15 10:21:00
BK105306,C568639,2025-07-04,2025-08-05,2025-08-06,1,1,3,1,2,2,0,32,CONFIRMED,,,1480000,1310000,196500,119000,230000,183200,157800,108000,1113500,315500,VND,2025-07-04 10:42:00,2025-07-04 10:46:00
BK105307,C525036,2025-06-11,2025-08-05,2025-08-06,1,1,1,1,2,2,0,55,CONFIRMED,,,1470000,1300000,234000,119000,230000,183200,157800,108000,1066000,268000,VND,2025-06-11 10:23:00,2025-06-11 10:35:00
BK105308,C533455,2025-05-16,2025-08-05,2025-08-07,2,1,7,3,5,2,0,81,CONFIRMED,,,2610000,2430000,243000,180000,0,366400,315600,216000,2187000,1109000,VND,2025-05-16 10:25:00,2025-05-16 10:18:00
BK105309,C508604,2025-06-25,2025-08-05,2025-08-08,3,1,1,1,4,2,0,41,CONFIRMED,,,4580000,4130000,743400,450000,690000,549600,473400,324000,3386600,899600,VND,2025-06-25 10:01:00,2025-06-25 10:25:00
BK105310,C519134,2025-07-16,2025-08-05,2025-08-06,1,1,3,2,0,2,0,20,CONFIRMED,,,1570000,1570000,235500,0,230000,183200,157800,108000,1334500,655500,VND,2025-07-16 10:01:00,2025-07-16 10:33:00
BK105311,C528420,2025-08-01,2025-08-05,2025-08-06,1,1,3,4,0,1,0,4,CONFIRMED,,,1550000,1550000,232500,0,115000,183200,157800,80000,1317500,781500,VND,2025-08-01 10:06:00,2025-08-01 10:03:00
BK105312,C522469,2025-07-20,2025-08-05,2025-08-06,1,1,6,4,1,1,0,16,CONFIRMED,,,1480000,1360000,0,120000,115000,183200,157800,80000,1360000,704000,VND,2025-07-20 10:10:00,2025-07-20 10:38:00
BK105313,C549238,2025-05-25,2025-08-05,2025-08-08,3,1,5,6,4,2,0,72,CONFIRMED,,,4260000,3840000,0,420000,690000,549600,473400,324000,3840000,1383000,VND,2025-05-25 10:08:00,2025-05-25 10:09:00
BK105314,C524285,2025-06-23,2025-08-05,2025-08-07,2,1,4,2,2,2,0,43,CONFIRMED,,,3030000,2670000,453900,252000,460000,366400,315600,216000,2216100,606100,VND,2025-06-23 10:44:00,2025-06-23 10:16:00
BK105315,C523050,2025-06-24,2025-08-05,2025-08-08,3,1,1,2,0,2,0,42,CONFIRMED,,,4580000,4580000,824400,0,690000,549600,473400,324000,3755600,1718600,VND,2025-06-24 10:31:00,2025-06-24 10:10:00
BK105316,C504695,2025-05-16,2025-08-05,2025-08-08,3,1,6,9,4,2,0,81,CONFIRMED,,,4150000,3740000,0,410000,690000,549600,473400,324000,3740000,1293000,VND,2025-05-16 10:06:00,2025-05-16 10:14:00
BK105317,C535413,2025-06-22,2025-08-05,2025-08-08,3,1,7,9,4,2,0,44,CONFIRMED,,,3990000,3590000,359000,400000,0,549600,473400,324000,3231000,1484000,VND,2025-06-22 10:57:00,2025-06-22 10:03:00
BK105318,C537316,2025-07-01,2025-08-05,2025-08-06,1,1,1,1,2,2,0,35,CONFIRMED,,,1500000,1320000,237600,126000,230000,183200,157800,108000,1082400,277400,VND,2025-07-01 10:56:00,2025-07-01 10:21:00
BK105319,C505602,2025-07-10,2025-08-05,2025-08-06,1,1,6,2,0,2,0,26,CONFIRMED,,,1440000,1440000,0,0,230000,183200,157800,108000,1440000,761000,VND,2025-07-10 10:37:00,2025-07-10 10:23:00
BK105320,C524911,2025-06-07,2025-08-05,2025-08-08,3,1,6,6,0,2,0,59,CONFIRMED,,,4200000,4200000,0,0,690000,549600,473400,324000,4200000,2163000,VND,2025-06-07 10:59:00,2025-06-07 10:08:00
BK105321,C532490,2025-06-18,2025-08-05,2025-08-06,1,1,2,2,3,2,0,48,CONFIRMED,,,1500000,1420000,284000,80000,230000,183200,157800,108000,1136000,377000,VND,2025-06-18 10:40:00,2025-06-18 10:33:00
BK105322,C533682,2025-07-07,2025-08-05,2025-08-06,1,1,2,2,3,2,0,29,CONFIRMED,,,1550000,1480000,296000,70000,230000,183200,157800,108000,1184000,435000,VND,2025-07-07 10:01:00,2025-07-07 10:40:00
BK105323,C542930,2025-07-01,2025-08-05,2025-08-06,1,1,2,5,0,2,0,35,CONFIRMED,,,1470000,1470000,294000,0,230000,183200,157800,108000,1176000,497000,VND,2025-07-01 10:33:00,2025-07-01 10:39:00
BK105324,C568677,2025-06-09,2025-08-05,2025-08-08,3,1,1,7,0,2,0,57,CONFIRMED,,,4410000,4410000,793800,0,690000,549600,473400,324000,3616200,1579200,VND,2025-06-09 10:16:00,2025-06-09 10:24:00
BK105325,C546178,2025-05-30,2025-08-05,2025-08-09,4,1,1,7,0,2,0,67,CONFIRMED,,,5910000,5910000,1063800,0,920000,732800,631200,432000,4846200,2130200,VND,2025-05-30 10:50:00,2025-05-30 10:38:00
BK105326,C558891,2025-07-29,2025-08-05,2025-08-06,1,1,5,4,0,1,0,7,CONFIRMED,,,1470000,1470000,0,0,115000,183200,157800,80000,1470000,934000,VND,2025-07-29 10:12:00,2025-07-29 10:03:00
BK105327,C529956,2025-06-11,2025-08-05,2025-08-08,3,1,1,1,2,2,0,55,CONFIRMED,,,4400000,3870000,696600,371000,690000,549600,473400,324000,3173400,765400,VND,2025-06-11 10:15:00,2025-06-11 10:39:00
BK105328,C518151,2025-07-23,2025-08-05,2025-08-06,1,2,1,4,0,1,0,13,CONFIRMED,,,1890000,1890000,340200,0,115000,187000,163000,80000,1549800,1004800,VND,2025-07-23 10:18:00,2025-07-23 10:56:00
BK105329,C576483,2025-07-25,2025-08-05,2025-08-06,1,2,4,4,0,1,0,11,CONFIRMED,,,1830000,1830000,311100,0,115000,187000,163000,80000,1518900,973900,VND,2025-07-25 10:50:00,2025-07-25 10:15:00
BK105330,C562125,2025-06-26,2025-08-05,2025-08-08,3,2,5,5,1,2,0,40,CONFIRMED,,,5350000,4930000,0,420000,690000,561000,489000,324000,4930000,2446000,VND,2025-06-26 10:06:00,2025-06-26 10:35:00
BK105331,C511755,2025-06-22,2025-08-05,2025-08-07,2,2,7,6,5,2,0,44,CONFIRMED,,,3270000,3040000,304000,230000,0,374000,326000,216000,2736000,1590000,VND,2025-06-22 10:10:00,2025-06-22 10:45:00
BK105332,C549311,2025-06-03,2025-08-05,2025-08-08,3,2,2,9,0,2,0,63,CONFIRMED,,,5470000,5470000,1094000,0,690000,561000,489000,324000,4376000,2312000,VND,2025-06-03 10:04:00,2025-06-03 10:44:00
BK105333,C561575,2025-07-11,2025-08-05,2025-08-08,3,2,5,5,1,2,0,25,CONFIRMED,,,5390000,4960000,0,430000,690000,561000,489000,324000,4960000,2466000,VND,2025-07-11 10:43:00,2025-07-11 10:33:00
BK105334,C501857,2025-05-31,2025-08-05,2025-08-08,3,2,4,9,0,2,0,66,CONFIRMED,,,5330000,5330000,906100,0,690000,561000,489000,324000,4423900,2359900,VND,2025-05-31 10:43:00,2025-05-31 10:48:00
BK105335,C526978,2025-06-26,2025-08-05,2025-08-08,3,2,5,6,0,2,0,40,CONFIRMED,,,5380000,5380000,0,0,690000,561000,489000,324000,5380000,3316000,VND,2025-06-26 10:43:00,2025-06-26 10:31:00
BK105336,C540002,2025-07-10,2025-08-05,2025-08-08,3,2,1,5,2,2,0,26,CONFIRMED,,,5770000,5070000,912600,490000,690000,561000,489000,324000,4157400,1603400,VND,2025-07-10 10:08:00,2025-07-10 10:23:00
BK105337,C570278,2025-06-09,2025-08-05,2025-08-08,3,2,7,3,4,2,0,57,CONFIRMED,,,4720000,4250000,425000,470000,0,561000,489000,324000,3825000,1981000,VND,2025-06-09 10:14:00,2025-06-09 10:12:00
BK105338,C575392,2025-06-25,2025-08-05,2025-08-07,2,2,3,2,0,2,0,41,CONFIRMED,,,3810000,3810000,571500,0,460000,374000,326000,216000,3238500,1862500,VND,2025-06-25 10:01:00,2025-06-25 10:24:00
BK105339,C568156,2025-06-22,2025-08-05,2025-08-07,2,2,5,2,3,2,0,44,CONFIRMED,,,3600000,3410000,0,190000,460000,374000,326000,216000,3410000,1844000,VND,2025-06-22 10:23:00,2025-06-22 10:21:00
BK105340,C553370,2025-07-29,2025-08-05,2025-08-06,1,2,5,4,1,1,0,7,CONFIRMED,,,1800000,1650000,0,150000,115000,187000,163000,80000,1650000,955000,VND,2025-07-29 10:59:00,2025-07-29 10:14:00
BK105341,C528310,2025-06-23,2025-08-05,2025-08-07,2,2,2,6,0,2,0,43,CONFIRMED,,,3760000,3760000,752000,0,460000,374000,326000,216000,3008000,1632000,VND,2025-06-23 10:29:00,2025-06-23 10:04:00
BK105342,C545944,2025-06-22,2025-08-05,2025-08-07,2,2,2,3,2,2,0,44,CONFIRMED,,,3780000,3330000,666000,315000,460000,374000,326000,216000,2664000,973000,VND,2025-06-22 10:40:00,2025-06-22 10:26:00
BK105343,C545311,2025-07-26,2025-08-05,2025-08-06,1,2,1,1,0,2,0,10,CONFIRMED,,,1830000,1830000,329400,0,230000,187000,163000,108000,1500600,812600,VND,2025-07-26 10:01:00,2025-07-26 10:47:00
BK105344,C529623,2025-07-09,2025-08-05,2025-08-08,3,3,1,2,4,2,1,27,CONFIRMED,,,7060000,6350000,1143000,710000,915000,572400,504600,408000,5207000,2097000,VND,2025-07-09 10:39:00,2025-07-09 10:38:00
BK105345,C520917,2025-06-24,2025-08-05,2025-08-07,2,3,2,6,2,3,0,42,CONFIRMED,,,4780000,4210000,842000,399000,690000,381600,336400,272000,3368000,1289000,VND,2025-06-24 10:30:00,2025-06-24 10:48:00
BK105346,C568662,2025-06-25,2025-08-05,2025-08-07,2,3,2,6,2,3,0,41,CONFIRMED,,,4700000,4140000,828000,392000,690000,381600,336400,272000,3312000,1240000,VND,2025-06-25 10:37:00,2025-06-25 10:19:00
BK105347,C570512,2025-06-10,2025-08-05,2025-08-07,2,3,7,5,5,2,0,56,CONFIRMED,,,4000000,3730000,373000,270000,0,381600,336400,216000,3357000,2153000,VND,2025-06-10 10:18:00,2025-06-10 10:14:00
BK105348,C503750,2025-07-23,2025-08-05,2025-08-07,2,3,1,1,0,2,0,13,CONFIRMED,,,4700000,4700000,846000,0,460000,381600,336400,216000,3854000,2460000,VND,2025-07-23 10:50:00,2025-07-23 10:35:00
BK105349,C515712,2025-07-07,2025-08-05,2025-08-06,1,3,6,2,0,2,1,29,CONFIRMED,,,2320000,2320000,0,0,305000,190800,168200,136000,2320000,1520000,VND,2025-07-07 10:51:00,2025-07-07 10:50:00
BK105350,C547979,2025-07-06,2025-08-05,2025-08-07,2,3,1,2,2,2,1,30,CONFIRMED,,,4720000,4150000,747000,399000,610000,381600,336400,272000,3403000,1404000,VND,2025-07-06 10:47:00,2025-07-06 10:40:00
BK105351,C578705,2025-07-08,2025-08-05,2025-08-07,2,3,1,6,2,3,0,28,CONFIRMED,,,4750000,4180000,752400,399000,690000,381600,336400,272000,3427600,1348600,VND,2025-07-08 10:03:00,2025-07-08 10:04:00
BK105352,C563432,2025-07-02,2025-08-05,2025-08-06,1,3,5,1,0,2,0,34,CONFIRMED,,,2330000,2330000,0,0,230000,190800,168200,108000,2330000,1633000,VND,2025-07-02 10:43:00,2025-07-02 10:50:00
BK105353,C505040,2025-05-13,2025-08-05,2025-08-08,3,3,7,9,0,2,0,84,CONFIRMED,,,5990000,5990000,599000,0,0,572400,504600,324000,5391000,3990000,VND,2025-05-13 10:43:00,2025-05-13 10:34:00
