room_revenue_id,date_key,stay_date,room_type_id,channel_id,segment_id,promotion_id,rooms_sold,listed_room_revenue,gross_room_revenue,commission_amount,promotion_cost,breakfast_cost,housekeeping_cost,utilities_cost,room_amenity_cost,net_room_revenue,direct_variable_cost,room_contribution_profit,created_at
6546,20250712,2025-07-12,2,3,6,0,2,4920000,4920000,738000,0,460000,374000,436000,216000,4182000,1486000,2696000,2025-07-12 02:30:00
6547,20250712,2025-07-12,2,3,7,2,1,2470000,2170000,325500,210000,230000,187000,218000,108000,1844500,953000,891500,2025-07-12 02:30:00
6548,20250712,2025-07-12,2,3,7,4,1,2380000,2140000,321000,240000,230000,187000,218000,108000,1819000,983000,836000,2025-07-12 02:30:00
6549,20250712,2025-07-12,2,4,1,0,1,2550000,2550000,433500,0,230000,187000,218000,108000,2116500,743000,1373500,2025-07-12 02:30:00
6550,20250712,2025-07-12,2,4,3,0,1,2380000,2380000,404600,0,230000,187000,218000,108000,1975400,743000,1232400,2025-07-12 02:30:00
6551,20250712,2025-07-12,2,4,7,0,1,2470000,2470000,419900,0,230000,187000,218000,108000,2050100,743000,1307100,2025-07-12 02:30:00
6552,20250712,2025-07-12,2,5,1,0,1,2330000,2330000,0,0,230000,187000,218000,108000,2330000,743000,1587000,2025-07-12 02:30:00
6553,20250712,2025-07-12,2,5,2,1,2,4880000,4490000,0,390000,460000,374000,436000,216000,4490000,1876000,2614000,2025-07-12 02:30:00
6554,20250712,2025-07-12,2,5,2,3,1,2380000,2270000,0,110000,230000,187000,218000,108000,2270000,853000,1417000,2025-07-12 02:30:00
6555,20250712,2025-07-12,2,5,5,4,1,2290000,2060000,0,230000,230000,187000,218000,108000,2060000,973000,1087000,2025-07-12 02:30:00
6556,20250712,2025-07-12,2,5,6,1,1,2400000,2200000,0,200000,230000,187000,218000,108000,2200000,943000,1257000,2025-07-12 02:30:00
6557,20250712,2025-07-12,2,6,2,0,2,4750000,4750000,0,0,460000,374000,436000,216000,4750000,1486000,3264000,2025-07-12 02:30:00
6558,20250712,2025-07-12,2,6,7,1,1,2350000,2160000,0,190000,230000,187000,218000,108000,2160000,933000,1227000,2025-07-12 02:30:00
6559,20250712,2025-07-12,2,7,3,0,2,4250000,4250000,425000,0,0,374000,436000,216000,3825000,1026000,2799000,2025-07-12 02:30:00
6560,20250712,2025-07-12,2,7,5,0,1,2060000,2060000,206000,0,0,187000,218000,108000,1854000,513000,1341000,2025-07-12 02:30:00
6561,20250712,2025-07-12,2,7,6,0,2,4120000,4120000,412000,0,0,374000,436000,216000,3708000,1026000,2682000,2025-07-12 02:30:00
6562,20250712,2025-07-12,3,1,2,2,1,3240000,2850000,513000,273000,305000,190800,223200,136000,2337000,1128000,1209000,2025-07-12 02:30:00
6563,20250712,2025-07-12,3,1,4,0,1,3080000,3080000,554400,0,115000,190800,223200,80000,2525600,609000,1916600,2025-07-12 02:30:00
6564,20250712,2025-07-12,3,1,6,2,1,2970000,2610000,469800,252000,345000,190800,223200,136000,2140200,1147000,993200,2025-07-12 02:30:00
6565,20250712,2025-07-12,3,1,6,4,1,3040000,2730000,491400,310000,345000,190800,223200,136000,2238600,1205000,1033600,2025-07-12 02:30:00
6566,20250712,2025-07-12,3,2,2,3,1,3100000,2940000,588000,160000,305000,190800,223200,136000,2352000,1015000,1337000,2025-07-12 02:30:00
6567,20250712,2025-07-12,3,2,3,2,1,3070000,2700000,540000,259000,345000,190800,223200,136000,2160000,1154000,1006000,2025-07-12 02:30:00
6568,20250712,2025-07-12,3,2,6,2,1,3180000,2800000,560000,266000,345000,190800,223200,136000,2240000,1161000,1079000,2025-07-12 02:30:00
6569,20250712,2025-07-12,3,2,7,0,1,3090000,3090000,618000,0,230000,190800,223200,108000,2472000,752000,1720000,2025-07-12 02:30:00
6570,20250712,2025-07-12,3,2,7,4,1,3150000,2830000,566000,320000,230000,190800,223200,108000,2264000,1072000,1192000,2025-07-12 02:30:00
6571,20250712,2025-07-12,3,2,9,0,2,6020000,6020000,1204000,0,460000,381600,446400,216000,4816000,1504000,3312000,2025-07-12 02:30:00
6572,20250712,2025-07-12,3,3,2,4,1,3260000,2930000,439500,330000,305000,190800,223200,136000,2490500,1185000,1305500,2025-07-12 02:30:00
6573,20250712,2025-07-12,3,3,5,0,1,3050000,3050000,457500,0,230000,190800,223200,108000,2592500,752000,1840500,2025-07-12 02:30:00
6574,20250712,2025-07-12,3,3,7,2,1,3170000,2790000,418500,266000,230000,190800,223200,108000,2371500,1018000,1353500,2025-07-12 02:30:00
6575,20250712,2025-07-12,3,3,9,4,1,3000000,2700000,405000,300000,230000,190800,223200,108000,2295000,1052000,1243000,2025-07-12 02:30:00
6576,20250712,2025-07-12,3,5,2,0,1,3080000,3080000,0,0,305000,190800,223200,136000,3080000,855000,2225000,2025-07-12 02:30:00
6577,20250712,2025-07-12,3,5,3,1,1,3120000,2870000,0,250000,345000,190800,223200,136000,2870000,1145000,1725000,2025-07-12 02:30:00
6578,20250712,2025-07-12,3,5,6,0,1,3120000,3120000,0,0,345000,190800,223200,136000,3120000,895000,2225000,2025-07-12 02:30:00
6579,20250712,2025-07-12,3,5,9,0,3,8950000,8950000,0,0,690000,572400,669600,324000,8950000,2256000,6694000,2025-07-12 02:30:00
6580,20250712,2025-07-12,3,6,3,0,1,3070000,3070000,0,0,345000,190800,223200,136000,3070000,895000,2175000,2025-07-12 02:30:00
6581,20250712,2025-07-12,3,6,6,4,1,3050000,2740000,0,310000,345000,190800,223200,136000,2740000,1205000,1535000,2025-07-12 02:30:00
6582,20250712,2025-07-12,3,6,7,0,1,2960000,2960000,0,0,230000,190800,223200,108000,2960000,752000,2208000,2025-07-12 02:30:00
6583,20250712,2025-07-12,3,7,2,0,1,2670000,2670000,267000,0,0,190800,223200,136000,2403000,550000,1853000,2025-07-12 02:30:00
6584,20250712,2025-07-12,3,7,2,5,1,2720000,2530000,253000,190000,0,190800,223200,136000,2277000,740000,1537000,2025-07-12 02:30:00
6585,20250712,2025-07-12,3,7,3,0,1,2600000,2600000,260000,0,0,190800,223200,136000,2340000,550000,1790000,2025-07-12 02:30:00
6586,20250712,2025-07-12,3,7,3,5,1,2710000,2520000,252000,190000,0,190800,223200,136000,2268000,740000,1528000,2025-07-12 02:30:00
6587,20250712,2025-07-12,4,1,1,0,1,3410000,3410000,613800,0,230000,187000,218000,133000,2796200,768000,2028200,2025-07-12 02:30:00
6588,20250712,2025-07-12,4,1,2,0,3,10210000,10210000,1837800,0,690000,561000,654000,399000,8372200,2304000,6068200,2025-07-12 02:30:00
6589,20250712,2025-07-12,4,1,2,2,1,3390000,2990000,538200,280000,230000,187000,218000,133000,2451800,1048000,1403800,2025-07-12 02:30:00
6590,20250712,2025-07-12,4,1,2,3,1,3360000,3190000,574200,170000,230000,187000,218000,133000,2615800,938000,1677800,2025-07-12 02:30:00
6591,20250712,2025-07-12,4,1,3,2,1,3520000,3090000,556200,301000,230000,187000,218000,133000,2533800,1069000,1464800,2025-07-12 02:30:00
6592,20250712,2025-07-12,4,1,5,2,1,3530000,3110000,559800,294000,230000,187000,218000,133000,2550200,1062000,1488200,2025-07-12 02:30:00
6593,20250712,2025-07-12,4,1,7,0,1,3340000,3340000,601200,0,230000,187000,218000,133000,2738800,768000,1970800,2025-07-12 02:30:00
6594,20250712,2025-07-12,4,1,7,2,2,6520000,5730000,1031400,553000,460000,374000,436000,266000,4698600,2089000,2609600,2025-07-12 02:30:00
6595,20250712,2025-07-12,4,1,9,0,1,3270000,3270000,588600,0,230000,187000,218000,133000,2681400,768000,1913400,2025-07-12 02:30:00
6596,20250712,2025-07-12,4,2,1,0,1,3440000,3440000,688000,0,230000,187000,218000,133000,2752000,768000,1984000,2025-07-12 02:30:00
6597,20250712,2025-07-12,4,2,2,0,1,3450000,3450000,690000,0,230000,187000,218000,133000,2760000,768000,1992000,2025-07-12 02:30:00
6598,20250712,2025-07-12,4,2,2,2,1,3370000,2970000,594000,280000,230000,187000,218000,133000,2376000,1048000,1328000,2025-07-12 02:30:00
6599,20250712,2025-07-12,4,2,3,2,1,3390000,2980000,596000,287000,230000,187000,218000,133000,2384000,1055000,1329000,2025-07-12 02:30:00
6600,20250712,2025-07-12,4,2,3,4,1,3390000,3050000,610000,340000,230000,187000,218000,133000,2440000,1108000,1332000,2025-07-12 02:30:00
6601,20250712,2025-07-12,4,2,4,0,1,3360000,3360000,672000,0,115000,187000,218000,105000,2688000,625000,2063000,2025-07-12 02:30:00
6602,20250712,2025-07-12,4,2,5,2,1,3390000,2980000,596000,287000,230000,187000,218000,133000,2384000,1055000,1329000,2025-07-12 02:30:00
6603,20250712,2025-07-12,4,2,6,0,1,3500000,3500000,700000,0,230000,187000,218000,133000,2800000,768000,2032000,2025-07-12 02:30:00
6604,20250712,2025-07-12,4,2,7,4,1,3500000,3150000,630000,350000,230000,187000,218000,133000,2520000,1118000,1402000,2025-07-12 02:30:00
6605,20250712,2025-07-12,4,2,9,0,1,3360000,3360000,672000,0,230000,187000,218000,133000,2688000,768000,1920000,2025-07-12 02:30:00
6606,20250712,2025-07-12,4,2,9,2,2,6490000,5710000,1142000,546000,460000,374000,436000,266000,4568000,2082000,2486000,2025-07-12 02:30:00
6607,20250712,2025-07-12,4,3,1,0,1,3560000,3560000,534000,0,230000,187000,218000,133000,3026000,768000,2258000,2025-07-12 02:30:00
6608,20250712,2025-07-12,4,3,2,0,1,3550000,3550000,532500,0,230000,187000,218000,133000,3017500,768000,2249500,2025-07-12 02:30:00
6609,20250712,2025-07-12,4,3,2,2,1,3420000,3010000,451500,287000,230000,187000,218000,133000,2558500,1055000,1503500,2025-07-12 02:30:00
6610,20250712,2025-07-12,4,3,5,0,1,3490000,3490000,523500,0,230000,187000,218000,133000,2966500,768000,2198500,2025-07-12 02:30:00
6611,20250712,2025-07-12,4,3,5,2,1,3310000,2910000,436500,280000,230000,187000,218000,133000,2473500,1048000,1425500,2025-07-12 02:30:00
6612,20250712,2025-07-12,4,5,2,0,3,9910000,9910000,0,0,690000,561000,654000,399000,9910000,2304000,7606000,2025-07-12 02:30:00
6613,20250712,2025-07-12,4,5,4,0,1,3500000,3500000,0,0,115000,187000,218000,105000,3500000,625000,2875000,2025-07-12 02:30:00
6614,20250712,2025-07-12,4,5,4,1,1,3270000,3010000,0,260000,115000,187000,218000,105000,3010000,885000,2125000,2025-07-12 02:30:00
6615,20250712,2025-07-12,4,6,1,4,1,3280000,2950000,0,330000,230000,187000,218000,133000,2950000,1098000,1852000,2025-07-12 02:30:00
6616,20250712,2025-07-12,4,6,2,1,1,3340000,3070000,0,270000,230000,187000,218000,133000,3070000,1038000,2032000,2025-07-12 02:30:00
6617,20250712,2025-07-12,4,7,2,0,1,2840000,2840000,284000,0,0,187000,218000,133000,2556000,538000,2018000,2025-07-12 02:30:00
6618,20250712,2025-07-12,4,7,3,0,1,2820000,2820000,282000,0,0,187000,218000,133000,2538000,538000,2000000,2025-07-12 02:30:00
6619,20250712,2025-07-12,4,7,6,4,1,3130000,2820000,282000,310000,0,187000,218000,133000,2538000,848000,1690000,2025-07-12 02:30:00
6620,20250712,2025-07-12,5,1,1,0,1,4190000,4190000,754200,0,230000,215500,257000,133000,3435800,835500,2600300,2025-07-12 02:30:00
6621,20250712,2025-07-12,5,1,2,0,1,4190000,4190000,754200,0,230000,215500,257000,133000,3435800,835500,2600300,2025-07-12 02:30:00
6622,20250712,2025-07-12,5,1,2,3,1,4200000,3990000,718200,210000,230000,215500,257000,133000,3271800,1045500,2226300,2025-07-12 02:30:00
6623,20250712,2025-07-12,5,1,5,0,1,3970000,3970000,714600,0,230000,215500,257000,133000,3255400,835500,2419900,2025-07-12 02:30:00
6624,20250712,2025-07-12,5,1,7,0,1,4200000,4200000,756000,0,230000,215500,257000,133000,3444000,835500,2608500,2025-07-12 02:30:00
6625,20250712,2025-07-12,5,2,2,0,1,4270000,4270000,854000,0,230000,215500,257000,133000,3416000,835500,2580500,2025-07-12 02:30:00
6626,20250712,2025-07-12,5,3,1,0,1,4320000,4320000,648000,0,230000,215500,257000,133000,3672000,835500,2836500,2025-07-12 02:30:00
6627,20250712,2025-07-12,5,3,2,0,2,8610000,8610000,1291500,0,460000,431000,514000,266000,7318500,1671000,5647500,2025-07-12 02:30:00
6628,20250712,2025-07-12,5,3,2,2,1,4280000,3760000,564000,364000,230000,215500,257000,133000,3196000,1199500,1996500,2025-07-12 02:30:00
6629,20250712,2025-07-12,5,3,2,4,1,4250000,3820000,573000,430000,230000,215500,257000,133000,3247000,1265500,1981500,2025-07-12 02:30:00
6630,20250712,2025-07-12,5,3,6,0,1,4250000,4250000,637500,0,230000,215500,257000,133000,3612500,835500,2777000,2025-07-12 02:30:00
6631,20250712,2025-07-12,5,3,7,2,1,4200000,3700000,555000,350000,230000,215500,257000,133000,3145000,1185500,1959500,2025-07-12 02:30:00
6632,20250712,2025-07-12,5,4,2,3,1,4220000,4010000,681700,210000,230000,215500,257000,133000,3328300,1045500,2282800,2025-07-12 02:30:00
6633,20250712,2025-07-12,5,4,7,4,1,4350000,3920000,666400,430000,230000,215500,257000,133000,3253600,1265500,1988100,2025-07-12 02:30:00
6634,20250712,2025-07-12,5,5,7,1,1,3860000,3550000,0,310000,230000,215500,257000,133000,3550000,1145500,2404500,2025-07-12 02:30:00
6635,20250712,2025-07-12,5,6,1,1,1,4180000,3840000,0,340000,230000,215500,257000,133000,3840000,1175500,2664500,2025-07-12 02:30:00
6636,20250712,2025-07-12,6,1,2,2,1,5070000,4460000,802800,427000,230000,225000,270000,133000,3657200,1285000,2372200,2025-07-12 02:30:00
6637,20250712,2025-07-12,6,1,7,0,1,5180000,5180000,932400,0,230000,225000,270000,133000,4247600,858000,3389600,2025-07-12 02:30:00
6638,20250712,2025-07-12,6,2,7,2,1,5040000,4430000,886000,427000,230000,225000,270000,133000,3544000,1285000,2259000,2025-07-12 02:30:00
6639,20250712,2025-07-12,6,2,7,4,1,5170000,4650000,930000,520000,230000,225000,270000,133000,3720000,1378000,2342000,2025-07-12 02:30:00
6640,20250712,2025-07-12,6,5,2,0,1,4860000,4860000,0,0,230000,225000,270000,133000,4860000,858000,4002000,2025-07-12 02:30:00
6641,20250712,2025-07-12,6,5,4,1,1,5050000,4650000,0,400000,115000,225000,270000,105000,4650000,1115000,3535000,2025-07-12 02:30:00
6642,20250712,2025-07-12,6,6,2,1,1,5120000,4710000,0,410000,230000,225000,270000,133000,4710000,1268000,3442000,2025-07-12 02:30:00
6643,20250712,2025-07-12,7,2,9,2,1,6680000,5880000,1176000,560000,230000,260000,270000,108000,4704000,1428000,3276000,2025-07-12 02:30:00
6644,20250712,2025-07-12,7,5,2,0,1,6530000,6530000,0,0,230000,260000,270000,108000,6530000,868000,5662000,2025-07-12 02:30:00
6645,20250712,2025-07-12,7,5,7,1,1,6550000,6030000,0,520000,230000,260000,270000,108000,6030000,1388000,4642000,2025-07-12 02:30:00
6646,20250712,2025-07-12,7,7,9,5,1,6330000,5890000,589000,440000,230000,260000,270000,108000,5301000,1308000,3993000,2025-07-12 02:30:00
6647,20250712,2025-07-12,8,2,6,0,1,9140000,9140000,1828000,0,420000,307500,335000,189000,7312000,1251500,6060500,2025-07-12 02:30:00
6648,20250712,2025-07-12,8,4,3,0,1,9790000,9790000,1664300,0,460000,307500,335000,189000,8125700,1291500,6834200,2025-07-12 02:30:00
6649,20250712,2025-07-12,8,5,3,1,1,9330000,8590000,0,740000,230000,307500,335000,133000,8590000,1745500,6844500,2025-07-12 02:30:00
6650,20250712,2025-07-12,9,5,2,4,1,12140000,10920000,0,1220000,575000,326500,361000,217000,10920000,2699500,8220500,2025-07-12 02:30:00
6651,20250713,2025-07-13,1,1,1,2,1,1980000,1750000,315000,161000,230000,183200,212800,108000,1435000,895000,540000,2025-07-13 02:30:00
6652,20250713,2025-07-13,1,1,2,0,1,1990000,1990000,358200,0,230000,183200,212800,108000,1631800,734000,897800,2025-07-13 02:30:00
6653,20250713,2025-07-13,1,1,2,3,1,2000000,1900000,342000,100000,230000,183200,212800,108000,1558000,834000,724000,2025-07-13 02:30:00
6654,20250713,2025-07-13,1,1,3,0,2,4130000,4130000,743400,0,460000,366400,425600,216000,3386600,1468000,1918600,2025-07-13 02:30:00
6655,20250713,2025-07-13,1,1,5,2,1,1950000,1710000,307800,168000,230000,183200,212800,108000,1402200,902000,500200,2025-07-13 02:30:00
6656,20250713,2025-07-13,1,1,6,4,2,3920000,3530000,635400,390000,460000,366400,425600,216000,2894600,1858000,1036600,2025-07-13 02:30:00
6657,20250713,2025-07-13,1,1,9,0,2,3870000,3870000,696600,0,460000,366400,425600,216000,3173400,1468000,1705400,2025-07-13 02:30:00
6658,20250713,2025-07-13,1,1,9,2,1,1890000,1670000,300600,154000,230000,183200,212800,108000,1369400,888000,481400,2025-07-13 02:30:00
6659,20250713,2025-07-13,1,1,9,4,1,1880000,1690000,304200,190000,230000,183200,212800,108000,1385800,924000,461800,2025-07-13 02:30:00
6660,20250713,2025-07-13,1,2,2,2,1,2010000,1770000,354000,168000,230000,183200,212800,108000,1416000,902000,514000,2025-07-13 02:30:00
6661,20250713,2025-07-13,1,2,3,0,2,3910000,3910000,782000,0,460000,366400,425600,216000,3128000,1468000,1660000,2025-07-13 02:30:00
6662,20250713,2025-07-13,1,2,4,0,1,2070000,2070000,414000,0,115000,183200,212800,80000,1656000,591000,1065000,2025-07-13 02:30:00
6663,20250713,2025-07-13,1,2,5,0,2,3920000,3920000,784000,0,460000,366400,425600,216000,3136000,1468000,1668000,2025-07-13 02:30:00
6664,20250713,2025-07-13,1,2,5,2,2,3750000,3300000,660000,315000,460000,366400,425600,216000,2640000,1783000,857000,2025-07-13 02:30:00
6665,20250713,2025-07-13,1,2,6,0,1,1880000,1880000,376000,0,230000,183200,212800,108000,1504000,734000,770000,2025-07-13 02:30:00
6666,20250713,2025-07-13,1,2,6,2,2,4090000,3600000,720000,343000,460000,366400,425600,216000,2880000,1811000,1069000,2025-07-13 02:30:00
6667,20250713,2025-07-13,1,2,7,0,1,1860000,1860000,372000,0,230000,183200,212800,108000,1488000,734000,754000,2025-07-13 02:30:00
6668,20250713,2025-07-13,1,2,7,2,1,1960000,1730000,346000,161000,230000,183200,212800,108000,1384000,895000,489000,2025-07-13 02:30:00
6669,20250713,2025-07-13,1,2,7,4,1,2040000,1830000,366000,210000,230000,183200,212800,108000,1464000,944000,520000,2025-07-13 02:30:00
6670,20250713,2025-07-13,1,2,8,2,1,1980000,1750000,350000,161000,115000,183200,212800,80000,1400000,752000,648000,2025-07-13 02:30:00
6671,20250713,2025-07-13,1,2,9,4,2,3980000,3580000,716000,400000,460000,366400,425600,216000,2864000,1868000,996000,2025-07-13 02:30:00
6672,20250713,2025-07-13,1,3,2,0,1,2050000,2050000,307500,0,230000,183200,212800,108000,1742500,734000,1008500,2025-07-13 02:30:00
6673,20250713,2025-07-13,1,3,2,3,2,3980000,3780000,567000,200000,460000,366400,425600,216000,3213000,1668000,1545000,2025-07-13 02:30:00
6674,20250713,2025-07-13,1,3,5,0,1,1970000,1970000,295500,0,230000,183200,212800,108000,1674500,734000,940500,2025-07-13 02:30:00
6675,20250713,2025-07-13,1,3,5,2,1,1960000,1720000,258000,168000,230000,183200,212800,108000,1462000,902000,560000,2025-07-13 02:30:00
6676,20250713,2025-07-13,1,3,6,0,1,2060000,2060000,309000,0,230000,183200,212800,108000,1751000,734000,1017000,2025-07-13 02:30:00
6677,20250713,2025-07-13,1,3,8,0,1,1910000,1910000,286500,0,115000,183200,212800,80000,1623500,591000,1032500,2025-07-13 02:30:00
6678,20250713,2025-07-13,1,3,9,0,2,3890000,3890000,583500,0,460000,366400,425600,216000,3306500,1468000,1838500,2025-07-13 02:30:00
6679,20250713,2025-07-13,1,4,2,2,1,1850000,1630000,277100,154000,230000,183200,212800,108000,1352900,888000,464900,2025-07-13 02:30:00
6680,20250713,2025-07-13,1,5,1,0,1,1990000,1990000,0,0,230000,183200,212800,108000,1990000,734000,1256000,2025-07-13 02:30:00
6681,20250713,2025-07-13,1,5,1,1,1,1860000,1720000,0,140000,230000,183200,212800,108000,1720000,874000,846000,2025-07-13 02:30:00
6682,20250713,2025-07-13,1,5,2,3,1,1890000,1790000,0,100000,230000,183200,212800,108000,1790000,834000,956000,2025-07-13 02:30:00
6683,20250713,2025-07-13,1,5,2,4,2,3810000,3430000,0,380000,460000,366400,425600,216000,3430000,1848000,1582000,2025-07-13 02:30:00
6684,20250713,2025-07-13,1,5,5,1,1,1950000,1790000,0,160000,230000,183200,212800,108000,1790000,894000,896000,2025-07-13 02:30:00
6685,20250713,2025-07-13,1,5,5,4,1,1880000,1690000,0,190000,230000,183200,212800,108000,1690000,924000,766000,2025-07-13 02:30:00
6686,20250713,2025-07-13,1,5,7,0,2,3770000,3770000,0,0,460000,366400,425600,216000,3770000,1468000,2302000,2025-07-13 02:30:00
6687,20250713,2025-07-13,1,5,7,1,1,1940000,1790000,0,150000,230000,183200,212800,108000,1790000,884000,906000,2025-07-13 02:30:00
6688,20250713,2025-07-13,1,5,8,0,1,1900000,1900000,0,0,115000,183200,212800,80000,1900000,591000,1309000,2025-07-13 02:30:00
6689,20250713,2025-07-13,1,5,9,4,1,1790000,1610000,0,180000,230000,183200,212800,108000,1610000,914000,696000,2025-07-13 02:30:00
6690,20250713,2025-07-13,1,6,5,1,1,1880000,1730000,0,150000,230000,183200,212800,108000,1730000,884000,846000,2025-07-13 02:30:00
6691,20250713,2025-07-13,1,7,2,0,1,1720000,1720000,172000,0,0,183200,212800,108000,1548000,504000,1044000,2025-07-13 02:30:00
6692,20250713,2025-07-13,1,7,3,5,2,3480000,3240000,324000,240000,0,366400,425600,216000,2916000,1248000,1668000,2025-07-13 02:30:00
6693,20250713,2025-07-13,1,7,9,0,1,1670000,1670000,167000,0,0,183200,212800,108000,1503000,504000,999000,2025-07-13 02:30:00
6694,20250713,2025-07-13,1,7,9,5,1,1710000,1590000,159000,120000,0,183200,212800,108000,1431000,624000,807000,2025-07-13 02:30:00
6695,20250713,2025-07-13,2,1,2,0,2,4860000,4860000,874800,0,460000,374000,436000,216000,3985200,1486000,2499200,2025-07-13 02:30:00
6696,20250713,2025-07-13,2,1,2,2,2,5010000,4410000,793800,420000,460000,374000,436000,216000,3616200,1906000,1710200,2025-07-13 02:30:00
6697,20250713,2025-07-13,2,1,2,3,1,2520000,2390000,430200,130000,230000,187000,218000,108000,1959800,873000,1086800,2025-07-13 02:30:00
6698,20250713,2025-07-13,2,1,3,2,1,2480000,2180000,392400,210000,230000,187000,218000,108000,1787600,953000,834600,2025-07-13 02:30:00
